seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
65,1786781051.696414,camera_init,11.084718,-1.393794,0.000000,0.001767,-0.002878,-0.114639,0.993401,-0.229796,none,0.250
66,1786781052.098267,camera_init,11.246515,-1.406357,0.000000,0.000536,-0.002082,-0.069436,0.997584,-0.138988,none,0.250
67,1786781052.497894,camera_init,11.414887,-1.392646,0.000000,-0.003089,-0.001689,-0.025092,0.999679,-0.050179,none,0.250
68,1786781052.897812,camera_init,11.563628,-1.366264,0.000000,-0.001876,-0.003266,0.026533,0.999641,0.053084,none,0.250
69,1786781053.297960,camera_init,11.738306,-1.321952,0.000000,-0.004762,-0.002372,0.074820,0.997183,0.149801,none,0.250
70,1786781053.698025,camera_init,11.907693,-1.271506,0.000000,-0.004253,0.001381,0.114292,0.993437,0.229073,none,0.250
71,1786781054.098845,camera_init,12.069374,-1.206044,0.000000,-0.005480,0.005800,0.152556,0.988263,0.306258,none,0.250
72,1786781054.498739,camera_init,12.220459,-1.134280,0.000000,-0.006099,0.007266,0.195915,0.980575,0.394324,none,0.250
73,1786781054.898644,camera_init,12.369864,-1.046920,0.000000,-0.009024,0.007697,0.236759,0.971496,0.477958,none,0.250
74,1786781055.298382,camera_init,12.515188,-0.969846,0.000000,-0.007918,0.007409,0.258515,0.965946,0.522895,none,0.250
75,1786781055.698384,camera_init,12.642619,-0.878186,0.000000,-0.011118,0.008588,0.290833,0.956671,0.590068,none,0.250
76,1786781056.098435,camera_init,12.778982,-0.783081,0.000000,-0.012271,0.007187,0.312516,0.949806,0.635548,none,0.250
77,1786781056.498215,camera_init,12.914762,-0.684939,0.000000,-0.012967,0.007805,0.322330,0.946506,0.656233,none,0.250
78,1786781056.898086,camera_init,13.033153,-0.587058,0.000000,-0.013070,0.009982,0.335714,0.941820,0.684576,none,0.250
79,1786781057.598020,camera_init,13.130715,-0.448545,0.000000,-0.013272,0.010068,0.399500,0.916582,0.821827,none,0.250
80,1786781058.098007,camera_init,13.228701,-0.305850,0.000000,-0.014116,0.010511,0.438161,0.898724,0.907001,none,0.250
81,1786781058.597982,camera_init,13.280507,-0.141021,0.000000,-0.017626,0.012473,0.507774,0.861220,1.065123,none,0.250
82,1786781059.198097,camera_init,13.289551,0.019583,0.000000,-0.018731,0.014241,0.591838,0.805713,1.266781,none,0.250
83,1786781059.797819,camera_init,13.256617,0.196103,0.000000,-0.021655,0.017919,0.671776,0.740221,1.473702,none,0.250
84,1786781060.397400,camera_init,13.234959,0.344855,0.000000,-0.024993,0.018937,0.722159,0.691016,1.614641,none,0.250
85,1786781060.997273,camera_init,13.216154,0.511676,0.000000,-0.024799,0.018834,0.730680,0.682010,1.639478,none,0.250
86,1786781061.495420,camera_init,13.218510,0.684151,0.000000,-0.023293,0.019081,0.730656,0.682082,1.639418,none,0.250
87,1786781061.998528,camera_init,13.224888,0.849837,0.000000,-0.020052,0.015496,0.723018,0.690365,1.616860,none,0.250
88,1786781062.494566,camera_init,13.219710,1.011610,0.000000,-0.021264,0.015712,0.714760,0.698870,1.593087,none,0.250
89,1786781062.995319,camera_init,13.234298,1.181606,0.000000,-0.020622,0.016370,0.706202,0.707521,1.568772,none,0.250
90,1786781063.497651,camera_init,13.234425,1.333726,0.000000,-0.021464,0.016942,0.703048,0.710617,1.559907,none,0.250
91,1786781064.096269,camera_init,13.249643,1.509882,0.000000,-0.020745,0.016861,0.701618,0.712052,1.555879,none,0.250
92,1786781064.698206,camera_init,13.245549,1.681494,0.000000,-0.020876,0.018850,0.700632,0.712968,1.553250,none,0.250
93,1786781065.598017,camera_init,13.255034,1.834541,0.000000,-0.020528,0.014925,0.700336,0.713362,1.552157,none,0.250
94,1786781180.798220,camera_init,13.256206,1.984711,0.000000,-0.020504,0.015214,0.701727,0.711988,1.556083,none,0.250
95,1786781181.996775,camera_init,13.262984,2.135037,0.000000,-0.022807,0.015769,0.702032,0.711606,1.556970,none,0.250
96,1786781183.497493,camera_init,13.267757,2.289190,0.000000,-0.024389,0.017672,0.702472,0.711074,1.558331,none,0.250
97,1786781184.993602,camera_init,13.269390,2.447431,0.000000,-0.022593,0.020190,0.701561,0.711965,1.555958,none,0.250
98,1786781186.597864,camera_init,13.278894,2.610875,0.000000,-0.020493,0.019347,0.701457,0.712154,1.555604,none,0.250
99,1786781188.198451,camera_init,13.286083,2.768893,0.000000,-0.020503,0.017600,0.702497,0.711173,1.558402,none,0.250
100,1786781190.897961,camera_init,13.293690,2.921846,0.000000,-0.021947,0.022260,0.702948,0.710554,1.560039,none,0.250
101,1786781193.198237,camera_init,13.294752,3.073423,0.000000,-0.024357,0.023791,0.704553,0.708834,1.564703,none,0.250
102,1786781196.897145,camera_init,13.308189,3.223210,0.000000,-0.024281,0.023267,0.705178,0.708232,1.566422,none,0.250
103,1786781231.997952,camera_init,13.307154,3.299354,0.000000,-0.022869,0.022240,0.704034,0.709450,1.563097,ext:piper_stop_1,0.250
104,1786781250.298062,camera_init,13.318436,3.455216,0.000000,-0.022149,0.021024,0.695998,0.717394,1.540447,none,0.250
105,1786781252.398309,camera_init,13.331372,3.608190,0.000000,-0.021980,0.019519,0.694982,0.718426,1.537494,none,0.250
106,1786781254.097960,camera_init,13.331761,3.761459,0.000000,-0.022571,0.021768,0.694748,0.718570,1.537020,none,0.250
107,1786781255.198305,camera_init,13.346468,3.927141,0.000000,-0.022856,0.021866,0.694100,0.719184,1.535222,none,0.250
108,1786781256.892244,camera_init,13.355724,4.094457,0.000000,-0.022063,0.021593,0.694430,0.718898,1.536123,none,0.250
109,1786781258.597796,camera_init,13.370262,4.249585,0.000000,-0.023531,0.022905,0.693804,0.719415,1.534487,none,0.250
110,1786781268.795880,camera_init,13.365162,4.400041,0.000000,-0.022123,0.019177,0.697506,0.715980,1.544514,none,0.250
111,1786781273.797974,camera_init,13.374390,4.554305,0.000000,-0.022637,0.019457,0.698609,0.714881,1.547619,none,0.250
112,1786781299.895920,camera_init,13.371333,4.535124,0.000000,-0.022653,0.019248,0.698055,0.715427,1.546052,ext:piper_stop_2,0.250
113,1786781319.096864,camera_init,13.378336,4.691587,0.000000,-0.023471,0.019793,0.700726,0.712769,1.553582,none,0.250
114,1786781323.697918,camera_init,13.380089,4.845472,0.000000,-0.022165,0.020636,0.701530,0.711996,1.555909,none,0.250
115,1786781359.096051,camera_init,13.387448,4.933155,0.000000,-0.022433,0.021104,0.699676,0.713796,1.550740,ext:piper_stop_3,0.250
116,1786781405.398264,camera_init,13.394239,5.089854,0.000000,-0.022084,0.021975,0.700454,0.713017,1.552998,none,0.250
117,1786781407.296108,camera_init,13.395934,5.240800,0.000000,-0.022307,0.020299,0.700818,0.712702,1.553880,none,0.250
118,1786781426.298217,camera_init,13.401170,5.333428,0.000000,-0.022372,0.019975,0.700212,0.713304,1.552155,ext:piper_stop_4,0.250
119,1786781482.792063,camera_init,13.405661,5.498899,0.000000,-0.021996,0.018693,0.702194,0.711400,1.557627,none,0.250
