seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
97,1780406802.487395,camera_init,10.866009,-0.342395,0.000000,-0.001543,-0.005497,0.004213,0.999975,0.008442,none,0.300
98,1780406802.787416,camera_init,10.970967,-0.342234,0.000000,-0.001271,-0.004854,0.002729,0.999984,0.005471,none,0.300
99,1780406803.087440,camera_init,11.092821,-0.344673,0.000000,-0.001618,-0.005497,0.001301,0.999983,0.002620,none,0.300
100,1780406803.387383,camera_init,11.226059,-0.355264,0.000000,-0.001389,-0.003108,0.000868,0.999994,0.001744,none,0.300
101,1780406803.687431,camera_init,11.335423,-0.362641,0.000000,-0.001612,-0.002064,-0.000642,0.999996,-0.001278,none,0.300
102,1780406803.987528,camera_init,11.446255,-0.365504,0.000000,-0.002648,-0.003057,-0.001896,0.999990,-0.003776,none,0.300
103,1780406804.287437,camera_init,11.562984,-0.370527,0.000000,-0.002858,-0.003023,-0.003019,0.999987,-0.006021,none,0.300
104,1780406804.587353,camera_init,11.679515,-0.375699,0.000000,-0.002825,-0.004478,-0.004423,0.999976,-0.008821,none,0.300
105,1780406804.887261,camera_init,11.798457,-0.377513,0.000000,-0.000348,-0.002599,-0.005838,0.999980,-0.011674,none,0.300
106,1780406805.187504,camera_init,11.908557,-0.382926,0.000000,-0.001093,-0.005284,-0.007528,0.999957,-0.015045,none,0.300
107,1780406805.487448,camera_init,12.017079,-0.388462,0.000000,-0.002369,-0.005181,-0.008592,0.999947,-0.017160,none,0.300
108,1780406805.787349,camera_init,12.125120,-0.399138,0.000000,-0.002594,-0.005963,-0.009917,0.999930,-0.019805,none,0.300
109,1780406806.087402,camera_init,12.226697,-0.404999,0.000000,-0.001630,-0.006201,-0.010779,0.999921,-0.021539,none,0.300
110,1780406806.487337,camera_init,12.353690,-0.409486,0.000000,-0.002275,-0.006772,-0.012570,0.999895,-0.025111,none,0.300
111,1780406806.787495,camera_init,12.456183,-0.418756,0.000000,-0.002400,-0.008158,-0.013935,0.999867,-0.027834,none,0.300
112,1780406807.187986,camera_init,12.584901,-0.428633,0.000000,-0.001825,-0.006867,-0.015201,0.999859,-0.030380,none,0.300
113,1780406807.487355,camera_init,12.687352,-0.439737,0.000000,-0.002144,-0.006629,-0.015619,0.999854,-0.031213,none,0.300
114,1780406807.787301,camera_init,12.795448,-0.441588,0.000000,-0.002485,-0.005053,-0.013987,0.999886,-0.027952,none,0.300
115,1780406808.087367,camera_init,12.902127,-0.445726,0.000000,-0.002669,-0.008033,-0.012371,0.999888,-0.024701,none,0.300
116,1780406808.387454,camera_init,13.008209,-0.450142,0.000000,-0.002610,-0.007524,-0.010637,0.999912,-0.021238,none,0.300
117,1780406808.687335,camera_init,13.115465,-0.455277,0.000000,-0.002130,-0.005740,-0.009343,0.999938,-0.018663,none,0.300
118,1780406808.987355,camera_init,13.216064,-0.458526,0.000000,-0.001793,-0.005215,-0.006196,0.999966,-0.012374,none,0.300
119,1780406809.387342,camera_init,13.344575,-0.450151,0.000000,-0.001777,-0.006912,0.004774,0.999963,0.009574,none,0.300
120,1780406809.787384,camera_init,13.463930,-0.429699,0.000000,-0.001645,-0.006852,0.024162,0.999683,0.048354,none,0.300
121,1780406810.187444,camera_init,13.580436,-0.403238,0.000000,-0.002024,-0.007205,0.043198,0.999038,0.086459,none,0.300
122,1780406810.587528,camera_init,13.706318,-0.366716,0.000000,-0.000365,-0.007545,0.064019,0.997920,0.128143,none,0.300
123,1780406810.987527,camera_init,13.835630,-0.334143,0.000000,-0.001119,-0.006808,0.085217,0.996339,0.170668,none,0.300
124,1780406811.387343,camera_init,13.955998,-0.292757,0.000000,-0.001349,-0.006496,0.103205,0.994638,0.206808,none,0.300
125,1780406811.687652,camera_init,14.051356,-0.260465,0.000000,-0.000596,-0.005888,0.117907,0.993007,0.236383,none,0.300
126,1780406812.087632,camera_init,14.159549,-0.214056,0.000000,-0.001925,-0.005691,0.135844,0.990712,0.272565,none,0.300
127,1780406812.487590,camera_init,14.259772,-0.163865,0.000000,-0.001378,-0.005939,0.152340,0.988309,0.305903,none,0.300
128,1780406812.887913,camera_init,14.361099,-0.119308,0.000000,-0.001384,-0.006056,0.168834,0.985625,0.339327,none,0.300
129,1780406813.387659,camera_init,14.468224,-0.056526,0.000000,0.000186,-0.003861,0.190566,0.981667,0.383485,none,0.300
130,1780406813.787775,camera_init,14.553139,0.006610,0.000000,-0.000543,-0.004541,0.212551,0.977139,0.428387,none,0.300
131,1780406814.587812,camera_init,14.633425,0.069666,0.000000,0.000204,-0.005740,0.239157,0.970964,0.483016,none,0.300
132,1780406815.087781,camera_init,14.704416,0.140468,0.000000,0.001652,-0.004209,0.265069,0.964219,0.536553,none,0.300
133,1780406815.687942,camera_init,14.778297,0.222017,0.000000,0.001266,-0.003370,0.294022,0.955792,0.596867,none,0.300
134,1780406816.288003,camera_init,14.852517,0.314807,0.000000,0.001907,-0.003680,0.324918,0.945733,0.661851,none,0.300
135,1780406816.787889,camera_init,14.916614,0.402469,0.000000,0.001979,-0.004061,0.350607,0.936512,0.716442,none,0.300
136,1780406817.387938,camera_init,14.983736,0.498052,0.000000,0.004013,-0.003603,0.377175,0.926126,0.773478,none,0.300
137,1780406817.787933,camera_init,15.043735,0.590455,0.000000,0.002080,-0.002334,0.400043,0.916491,0.823126,none,0.300
138,1780406818.088097,camera_init,15.110794,0.698418,0.000000,0.002177,-0.003287,0.422898,0.906169,0.873285,none,0.300
139,1780406818.388055,camera_init,15.170758,0.804393,0.000000,0.003960,-0.004460,0.443563,0.896223,0.919141,none,0.300
140,1780406818.788175,camera_init,15.225663,0.913964,0.000000,0.003226,-0.000990,0.461938,0.886906,0.960352,none,0.300
141,1780406819.188134,camera_init,15.275578,1.020418,0.000000,0.002303,-0.005136,0.475983,0.879436,0.992185,none,0.300
142,1780406819.588183,camera_init,15.331606,1.131701,0.000000,0.000820,-0.003163,0.490126,0.871645,1.024480,none,0.300
143,1780406819.988290,camera_init,15.377421,1.238997,0.000000,0.002458,-0.005103,0.503874,0.863759,1.056179,none,0.300
144,1780406820.388229,camera_init,15.417765,1.346569,0.000000,0.001873,-0.004452,0.521658,0.853141,1.097607,none,0.300
145,1780406820.788217,camera_init,15.457708,1.463400,0.000000,0.002067,-0.006409,0.541717,0.840534,1.145008,none,0.300
146,1780406821.088277,camera_init,15.478331,1.564324,0.000000,0.003868,-0.006635,0.558640,0.829375,1.185537,none,0.300
147,1780406821.488246,camera_init,15.495830,1.676397,0.000000,0.002541,-0.004719,0.578482,0.815678,1.233760,none,0.300
148,1780406821.888342,camera_init,15.519060,1.796818,0.000000,0.002005,-0.007904,0.597379,0.801917,1.280555,none,0.300
149,1780406822.288385,camera_init,15.524944,1.917043,0.000000,0.003428,-0.006999,0.615847,0.787827,1.326992,none,0.300
150,1780406822.688343,camera_init,15.530266,2.039169,0.000000,0.002850,-0.004420,0.633179,0.773988,1.371335,none,0.300
151,1780406823.088362,camera_init,15.540716,2.155161,0.000000,0.006476,-0.007881,0.648672,0.761000,1.411768,none,0.300
152,1780406823.488496,camera_init,15.539130,2.292682,0.000000,0.003141,-0.006954,0.664342,0.747390,1.453311,none,0.300
153,1780406823.887305,camera_init,15.542729,2.406677,0.000000,0.003795,-0.006423,0.672436,0.740118,1.475062,none,0.300
154,1780406824.288623,camera_init,15.543984,2.529118,0.000000,0.002703,-0.006311,0.680299,0.732903,1.496415,none,0.300
155,1780406824.687330,camera_init,15.546549,2.656159,0.000000,0.005009,-0.000831,0.689745,0.724034,1.522274,none,0.300
156,1780406825.087337,camera_init,15.536323,2.778605,0.000000,0.006091,0.003453,0.697288,0.716757,1.543238,none,0.300
157,1780406825.487476,camera_init,15.535068,2.908698,0.000000,0.002634,-0.006257,0.703902,0.710265,1.561830,none,0.300
158,1780406825.988522,camera_init,15.527340,3.011341,0.000000,0.001449,-0.005350,0.710249,0.703928,1.579762,none,0.300
159,1780406826.387572,camera_init,15.526337,3.119860,0.000000,0.002088,-0.004853,0.715469,0.698624,1.594640,none,0.300
160,1780406829.187437,camera_init,15.520299,3.221089,0.000000,0.001032,-0.003685,0.716495,0.697582,1.597558,none,0.300
161,1780406829.987339,camera_init,15.512284,3.329921,0.000000,0.003359,-0.004128,0.717754,0.696277,1.601177,none,0.300
162,1780406847.688042,camera_init,15.515088,3.395649,0.000000,0.003017,-0.003445,0.718962,0.695034,1.604641,ext:pick,0.300
163,1780406864.887463,camera_init,15.513267,3.498841,0.000000,0.002586,-0.003716,0.720311,0.693637,1.608530,none,0.300
164,1780406865.587439,camera_init,15.509880,3.600652,0.000000,0.001734,-0.004633,0.721619,0.692273,1.612320,none,0.300
165,1780406866.185889,camera_init,15.509346,3.704347,0.000000,0.002844,-0.004781,0.721803,0.692076,1.612856,none,0.300
166,1780406866.887599,camera_init,15.510436,3.820001,0.000000,0.002590,-0.004385,0.720594,0.693339,1.609356,none,0.300
167,1780406867.487620,camera_init,15.511258,3.925326,0.000000,0.001895,-0.003849,0.718580,0.695431,1.603549,none,0.300
168,1780406868.187666,camera_init,15.513792,4.026678,0.000000,0.002403,-0.004256,0.716275,0.697801,1.596937,none,0.300
169,1780406868.787776,camera_init,15.515671,4.133944,0.000000,0.001837,-0.005258,0.713894,0.700232,1.590142,none,0.300
170,1780406869.387743,camera_init,15.522239,4.234878,0.000000,0.001559,-0.004774,0.711535,0.702633,1.583407,none,0.300
171,1780406870.287826,camera_init,15.527617,4.338648,0.000000,0.000743,-0.006226,0.708019,0.706165,1.573457,none,0.300
172,1780406870.987823,camera_init,15.533423,4.439824,0.000000,0.001537,-0.004954,0.707332,0.706863,1.571482,none,0.300
173,1780406871.587879,camera_init,15.535147,4.549202,0.000000,0.002234,-0.005948,0.706585,0.707600,1.569391,none,0.300
174,1780406872.188012,camera_init,15.539909,4.649564,0.000000,0.003071,-0.005094,0.705752,0.708434,1.567020,none,0.300
175,1780406872.788025,camera_init,15.544236,4.759877,0.000000,0.001360,-0.004992,0.705335,0.708856,1.565840,none,0.300
176,1780406873.388083,camera_init,15.549251,4.863908,0.000000,0.001622,-0.004958,0.704551,0.709634,1.563628,none,0.300
177,1780406873.988035,camera_init,15.553840,4.974080,0.000000,0.001220,-0.004752,0.704636,0.709552,1.563864,none,0.300
178,1780406874.387415,camera_init,15.565258,5.087522,0.000000,0.001023,-0.005480,0.705964,0.708226,1.567627,none,0.300
179,1780406874.788127,camera_init,15.559558,5.207117,0.000000,0.000758,-0.006233,0.706899,0.707287,1.570286,none,0.300
180,1780406875.388262,camera_init,15.554277,5.316160,0.000000,0.001082,-0.004576,0.707753,0.706444,1.572666,none,0.300
181,1780406875.988289,camera_init,15.558748,5.419555,0.000000,0.003075,-0.005286,0.709083,0.705099,1.576450,none,0.300
182,1780406876.788281,camera_init,15.558951,5.542594,0.000000,0.003526,-0.005102,0.710507,0.703663,1.580490,none,0.300
