seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
159,1787195773.559441,camera_init,26.821857,-0.531839,0.000000,0.005009,0.004188,-0.000817,0.999978,-0.001591,none,0.250
160,1787195773.859407,camera_init,26.975734,-0.535397,0.000000,0.003507,0.005137,-0.001372,0.999980,-0.002709,none,0.250
161,1787195774.159414,camera_init,27.133143,-0.538445,0.000000,0.005660,0.003148,-0.003628,0.999972,-0.007219,none,0.250
162,1787195774.559519,camera_init,27.322270,-0.543086,0.000000,0.005053,0.004820,-0.005601,0.999960,-0.011153,none,0.250
163,1787195774.959512,camera_init,27.513546,-0.551144,0.000000,0.005706,0.005871,-0.004600,0.999956,-0.009134,none,0.250
164,1787195775.359379,camera_init,27.703923,-0.560491,0.000000,0.004824,0.003868,-0.007817,0.999950,-0.015598,none,0.250
165,1787195775.759480,camera_init,27.901693,-0.570633,0.000000,0.002058,0.003083,-0.005758,0.999977,-0.011504,none,0.250
166,1787195776.159455,camera_init,28.089697,-0.574000,0.000000,0.004603,0.002553,-0.001875,0.999984,-0.003727,none,0.250
167,1787195776.459348,camera_init,28.245680,-0.579040,0.000000,0.005553,0.002699,-0.003306,0.999975,-0.006582,none,0.250
168,1787195776.759345,camera_init,28.405493,-0.587600,0.000000,0.005390,0.003326,-0.000779,0.999980,-0.001523,none,0.250
169,1787195777.059377,camera_init,28.565256,-0.597267,0.000000,0.004113,0.001459,0.000946,0.999990,0.001903,none,0.250
170,1787195777.459334,camera_init,28.755514,-0.597585,0.000000,0.003804,0.001276,0.003487,0.999986,0.006984,none,0.250
171,1787195777.759374,camera_init,28.908540,-0.603150,0.000000,0.004025,0.002342,0.002743,0.999985,0.005504,none,0.250
172,1787195778.059321,camera_init,29.062204,-0.601624,0.000000,0.004962,0.002489,0.002700,0.999981,0.005425,none,0.250
173,1787195778.359424,camera_init,29.214960,-0.597116,0.000000,0.006198,0.001382,0.008869,0.999941,0.017755,none,0.250
174,1787195778.659422,camera_init,29.380944,-0.602473,0.000000,0.004665,0.001433,0.009535,0.999943,0.019084,none,0.250
175,1787195778.959451,camera_init,29.552001,-0.608252,0.000000,0.004027,0.000572,0.012196,0.999917,0.024396,none,0.250
176,1787195779.259333,camera_init,29.715040,-0.596907,0.000000,0.004293,0.001011,0.013579,0.999898,0.027168,none,0.250
177,1787195779.559335,camera_init,29.886447,-0.599254,0.000000,0.009151,0.000438,0.011500,0.999892,0.023008,none,0.250
178,1787195779.859303,camera_init,30.054665,-0.611792,0.000000,0.007727,-0.000942,0.010782,0.999912,0.021549,none,0.250
179,1787195780.159284,camera_init,30.210249,-0.609014,0.000000,0.004655,-0.000061,0.012589,0.999910,0.025178,none,0.250
180,1787195780.459251,camera_init,30.379730,-0.618018,0.000000,0.004295,0.001733,0.011753,0.999920,0.023522,none,0.250
181,1787195780.759395,camera_init,30.555023,-0.623982,0.000000,0.004529,0.002175,0.010875,0.999928,0.021771,none,0.250
