seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
142,1786976785.792080,camera_init,1.842133,2.695298,0.000000,-0.028226,0.021430,0.999315,0.010689,3.121405,none,0.250
143,1786976787.892099,camera_init,1.684303,2.691467,0.000000,-0.028290,0.022186,0.999309,0.009448,3.123935,none,0.250
144,1786976790.392004,camera_init,1.530871,2.702552,0.000000,-0.029854,0.023709,0.999271,0.001845,3.139317,none,0.250
145,1786976810.092291,camera_init,1.421663,2.708512,0.000000,-0.026987,0.021675,0.999391,0.004313,3.134130,ext:piper_stop_5,0.250
146,1786976820.891814,camera_init,1.269627,2.713219,0.000000,-0.027811,0.021771,0.999375,0.001361,3.140081,none,0.250
147,1786976823.292822,camera_init,1.114937,2.712163,0.000000,-0.029069,0.021464,0.999347,0.000418,-3.141179,none,0.250
148,1786976833.192459,camera_init,1.031346,2.721689,0.000000,-0.028367,0.020974,0.999377,-0.000316,-3.139768,ext:piper_stop_6,0.250
149,1786976841.592424,camera_init,0.879877,2.727021,0.000000,-0.027633,0.022416,0.999364,0.002153,3.138523,none,0.250
150,1786976842.992306,camera_init,0.726436,2.726539,0.000000,-0.028519,0.020853,0.999370,0.003281,3.136216,none,0.250
151,1786976866.092133,camera_init,0.620095,2.736606,0.000000,-0.028957,0.022300,0.999322,0.004465,3.133948,ext:piper_stop_7,0.250
152,1786976911.692595,camera_init,0.464713,2.708290,0.000000,-0.026641,0.020349,0.998853,-0.034188,-3.072061,none,0.250
153,1786976913.192499,camera_init,0.309165,2.644431,0.000000,-0.028635,0.020189,0.993790,-0.105614,-2.928622,none,0.250
154,1786976914.392464,camera_init,0.196343,2.560917,0.000000,-0.027534,0.020510,0.978600,-0.202886,-2.731568,none,0.250
155,1786976915.392222,camera_init,0.064982,2.468291,0.000000,-0.029903,0.020295,0.965726,-0.257036,-2.620043,none,0.250
156,1786976916.392364,camera_init,-0.054123,2.373052,0.000000,-0.027901,0.018782,0.954585,-0.296034,-2.539060,none,0.250
157,1786976917.292446,camera_init,-0.173253,2.256476,0.000000,-0.028057,0.019650,0.941376,-0.335615,-2.455550,none,0.250
158,1786976918.192335,camera_init,-0.283483,2.152543,0.000000,-0.026629,0.018980,0.932533,-0.359602,-2.404514,none,0.250
159,1786976919.092430,camera_init,-0.385943,2.038103,0.000000,-0.027252,0.019005,0.919156,-0.392491,-2.333452,none,0.250
160,1786976919.992409,camera_init,-0.481421,1.916117,0.000000,-0.025092,0.019126,0.902329,-0.429892,-2.251562,none,0.250
161,1786976920.792218,camera_init,-0.545071,1.763506,0.000000,-0.024495,0.017691,0.879893,-0.474210,-2.152250,none,0.250
162,1786976921.492292,camera_init,-0.623559,1.618998,0.000000,0.025725,-0.019049,-0.862416,0.505186,-2.081056,none,0.250
163,1786976921.992326,camera_init,-0.686115,1.482662,0.000000,0.025167,-0.017760,-0.848286,0.528642,-2.026323,none,0.250
164,1786976922.592325,camera_init,-0.753174,1.329465,0.000000,0.025690,-0.017022,-0.830796,0.555724,-1.961815,none,0.250
165,1786976923.092338,camera_init,-0.777271,1.170104,0.000000,0.023903,-0.016140,-0.808802,0.587374,-1.884834,none,0.250
166,1786976923.792229,camera_init,-0.767522,0.992931,0.000000,0.022311,-0.015811,-0.747459,0.663745,-1.688969,none,0.250
167,1786976924.392344,camera_init,-0.739698,0.822975,0.000000,0.020445,-0.015148,-0.689677,0.723670,-1.522545,none,0.250
168,1786976925.092293,camera_init,-0.666338,0.649715,0.000000,0.021232,-0.012971,-0.620504,0.783809,-1.339111,none,0.250
169,1786976925.592284,camera_init,-0.597705,0.503006,0.000000,0.016807,-0.014071,-0.570781,0.820810,-1.215332,none,0.250
170,1786976926.092211,camera_init,-0.513130,0.370130,0.000000,0.017171,-0.011198,-0.525241,0.850707,-1.106277,none,0.250
171,1786976926.592293,camera_init,-0.400333,0.249426,0.000000,0.015926,-0.009651,-0.475393,0.879577,-0.991042,none,0.250
172,1786976927.092175,camera_init,-0.265025,0.124687,0.000000,0.012866,-0.009875,-0.404032,0.914601,-0.832077,none,0.250
173,1786976927.592135,camera_init,-0.109298,0.046864,0.000000,0.009496,-0.005522,-0.325940,0.945327,-0.664098,none,0.250
174,1786976928.092237,camera_init,0.046141,-0.002549,0.000000,0.005348,-0.004219,-0.229414,0.973305,-0.462998,none,0.250
175,1786976928.592200,camera_init,0.194322,-0.001194,0.000000,0.004381,-0.001508,-0.132064,0.991230,-0.264912,none,0.250
176,1786976929.092190,camera_init,0.326011,0.032551,0.000000,0.002761,0.000450,-0.026105,0.999655,-0.052212,none,0.250
177,1786976948.492080,camera_init,0.445401,0.053620,0.000000,-0.000510,0.000750,0.018819,0.999822,0.037639,avoid_start,0.250
178,1786976958.192356,camera_init,0.604449,0.077039,0.000000,-0.000650,0.001812,0.052573,0.998615,0.105193,none,0.250
179,1786976959.092321,camera_init,0.753368,0.143278,0.000000,-0.005022,0.001525,0.141651,0.989903,0.284242,none,0.250
180,1786976959.792431,camera_init,0.900915,0.219388,0.000000,-0.004496,0.004726,0.187750,0.982195,0.377712,none,0.250
181,1786976960.492311,camera_init,1.005871,0.318402,0.000000,-0.007081,0.006099,0.273968,0.961693,0.554978,none,0.250
182,1786976961.292241,camera_init,1.124431,0.433091,0.000000,-0.008811,0.007930,0.314687,0.949122,0.640179,none,0.250
183,1786976961.992248,camera_init,1.235460,0.543032,0.000000,-0.011188,0.009585,0.369880,0.928963,0.757668,none,0.250
184,1786976962.792343,camera_init,1.321893,0.675320,0.000000,-0.011167,0.010998,0.422578,0.906191,0.872529,none,0.250
185,1786976963.593214,camera_init,1.399569,0.815239,0.000000,-0.014470,0.009946,0.463602,0.885869,0.964019,none,0.250
186,1786976964.192329,camera_init,1.489082,0.937257,0.000000,-0.013604,0.010611,0.466359,0.884427,0.970275,none,0.250
187,1786976964.892163,camera_init,1.595123,1.075864,0.000000,-0.014352,0.012012,0.466023,0.884575,0.969519,none,0.250
188,1786976965.592150,camera_init,1.696788,1.215017,0.000000,-0.014525,0.012796,0.466203,0.884466,0.969937,none,0.250
189,1786976966.292148,camera_init,1.794592,1.358292,0.000000,-0.015177,0.010765,0.472670,0.881043,0.984546,none,0.250
190,1786976966.992114,camera_init,1.885971,1.504602,0.000000,-0.015664,0.013168,0.483515,0.875097,1.009283,none,0.250
191,1786976967.592106,camera_init,1.976596,1.630600,0.000000,-0.017174,0.012729,0.486906,0.873193,1.017000,none,0.250
192,1786976968.292101,camera_init,2.070639,1.772147,0.000000,-0.017697,0.012625,0.488918,0.872059,1.021598,none,0.250
193,1786976968.993090,camera_init,2.164033,1.916477,0.000000,-0.016534,0.013742,0.487537,0.872838,1.018481,none,0.250
194,1786976969.692212,camera_init,2.271653,2.048350,0.000000,-0.017222,0.011312,0.486172,0.873620,1.015296,none,0.250
195,1786976970.292158,camera_init,2.347408,2.180767,0.000000,-0.017523,0.011514,0.484602,0.874483,1.011699,none,0.250
196,1786976970.992013,camera_init,2.422416,2.340095,0.000000,-0.017020,0.013489,0.495837,0.868144,1.037541,none,0.250
197,1786976971.692012,camera_init,2.497538,2.490654,0.000000,-0.016527,0.013607,0.532184,0.846358,1.122369,none,0.250
198,1786976972.392060,camera_init,2.522338,2.653783,0.000000,-0.016667,0.015073,0.584489,0.811091,1.248656,none,0.250
199,1786976972.992020,camera_init,2.550200,2.802444,0.000000,-0.016300,0.013072,0.619749,0.784522,1.337000,none,0.250
200,1786976973.692992,camera_init,2.559108,2.960478,0.000000,-0.019645,0.015285,0.663383,0.747866,1.450989,none,0.250
201,1786976974.392040,camera_init,2.559243,3.119685,0.000000,-0.019875,0.016344,0.689817,0.723527,1.522944,none,0.250
202,1786976975.093014,camera_init,2.542848,3.272509,0.000000,-0.019563,0.018161,0.709962,0.703734,1.579561,none,0.250
203,1786976975.792140,camera_init,2.533090,3.428077,0.000000,-0.020104,0.018900,0.720862,0.692529,1.610868,none,0.250
204,1786976976.492924,camera_init,2.528951,3.600772,0.000000,-0.021069,0.018114,0.722749,0.690552,1.616271,none,0.250
205,1786976977.192990,camera_init,2.522254,3.754434,0.000000,-0.019734,0.015702,0.722497,0.690914,1.615364,none,0.250
206,1786976977.992945,camera_init,2.537416,3.905454,0.000000,-0.022073,0.018497,0.718427,0.695006,1.603816,none,0.250
207,1786976979.092918,camera_init,2.534217,4.072133,0.000000,-0.019893,0.017243,0.715660,0.697953,1.595766,none,0.250
208,1786976980.492223,camera_init,2.532127,4.232666,0.000000,-0.021689,0.017202,0.714517,0.699070,1.592492,none,0.250
209,1786976981.892795,camera_init,2.532948,4.383584,0.000000,-0.020533,0.017154,0.712332,0.701333,1.586240,none,0.250
210,1786976996.092477,camera_init,2.534583,4.419643,0.000000,-0.019767,0.017169,0.713228,0.700443,1.588801,avoid_end,0.250
211,1786977009.092232,camera_init,2.519263,4.575739,0.000000,-0.018279,0.015980,0.715972,0.697707,1.596571,none,0.250
212,1786977010.192117,camera_init,2.536006,4.742733,0.000000,-0.021139,0.016222,0.711168,0.702517,1.582859,none,0.250
213,1786977011.092139,camera_init,2.545573,4.898352,0.000000,-0.019488,0.018448,0.709575,0.704119,1.578481,none,0.250
214,1786977011.992169,camera_init,2.537636,5.049486,0.000000,-0.019498,0.015990,0.709275,0.704481,1.577459,none,0.250
215,1786977013.092213,camera_init,2.546668,5.212301,0.000000,-0.021335,0.015969,0.709192,0.704512,1.577221,none,0.250
216,1786977014.192049,camera_init,2.546703,5.362771,0.000000,-0.020341,0.016229,0.709974,0.703747,1.579460,none,0.250
