seq,stamp,frame_id,x,y,z,qx,qy,qz,qw,yaw,task,tol
136,1786019154.256712,camera_init,1.765828,2.712705,0.000000,-0.028140,0.024631,0.999300,-0.000344,-3.139516,none,0.250
137,1786019155.657665,camera_init,1.613975,2.730423,0.000000,-0.027014,0.024900,0.999317,-0.003865,-3.132509,none,0.250
138,1786019156.957768,camera_init,1.455427,2.726969,0.000000,-0.024527,0.023384,0.999424,-0.001865,-3.136712,none,0.250
139,1786019175.057374,camera_init,1.374214,2.737282,0.000000,-0.025197,0.025545,0.999356,-0.000399,-3.139504,ext:piper_stop_5,0.250
140,1786019187.557328,camera_init,1.216749,2.740664,0.000000,-0.025577,0.026881,0.999310,-0.001761,-3.136692,none,0.250
141,1786019188.957259,camera_init,1.064816,2.740050,0.000000,-0.025889,0.026126,0.999322,-0.001806,-3.136623,none,0.250
142,1786019204.957095,camera_init,1.010719,2.740452,0.000000,-0.026220,0.025396,0.999332,-0.001462,-3.137334,ext:piper_stop_6,0.250
143,1786019217.456854,camera_init,0.855997,2.750442,0.000000,-0.025290,0.024067,0.999390,-0.001291,-3.137790,none,0.250
144,1786019218.856768,camera_init,0.690765,2.758349,0.000000,-0.026748,0.024429,0.999344,-0.000495,-3.139293,none,0.250
145,1786019226.356849,camera_init,0.618489,2.773225,0.000000,-0.026456,0.025318,0.999326,0.002749,3.137432,ext:piper_stop_7,0.250
146,1786019235.256999,camera_init,0.462147,2.762724,0.000000,-0.027725,0.025594,0.999285,0.002219,3.138573,none,0.250
147,1786019236.056823,camera_init,0.295737,2.749585,0.000000,-0.024841,0.020815,0.998891,-0.034146,-3.072205,none,0.250
148,1786019236.756948,camera_init,0.149125,2.687951,0.000000,-0.025673,0.022075,0.993461,-0.109032,-2.921824,none,0.250
149,1786019237.456870,camera_init,0.028111,2.592803,0.000000,-0.026906,0.022469,0.978925,-0.201188,-2.735000,none,0.250
150,1786019238.156979,camera_init,-0.089845,2.478604,0.000000,-0.025684,0.019514,0.955260,-0.294004,-2.543459,none,0.250
151,1786019238.856953,camera_init,-0.183826,2.342440,0.000000,-0.026443,0.018256,0.923140,-0.383118,-2.353884,none,0.250
152,1786019239.556843,camera_init,-0.236502,2.191222,0.000000,-0.023064,0.017264,0.884271,-0.466084,-2.170792,none,0.250
